parent_notice,ark_periodique,ark,numero,gallica_url,text_brut,ark,date
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76377394,27 mars 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76377394,https://gallica.bnf.fr/ark:/12148/bpt6k76377394.texteBrut,ark:/12148/bpt6k76377394,1934-03-27
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7637740s,28 mars 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7637740s,https://gallica.bnf.fr/ark:/12148/bpt6k7637740s.texteBrut,ark:/12148/bpt6k7637740s,1934-03-28
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76377416,29 mars 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76377416,https://gallica.bnf.fr/ark:/12148/bpt6k76377416.texteBrut,ark:/12148/bpt6k76377416,1934-03-29
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7637742m,30 mars 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7637742m,https://gallica.bnf.fr/ark:/12148/bpt6k7637742m.texteBrut,ark:/12148/bpt6k7637742m,1934-03-30
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76377431,31 mars 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76377431,https://gallica.bnf.fr/ark:/12148/bpt6k76377431.texteBrut,ark:/12148/bpt6k76377431,1934-03-31
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640122w,01 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640122w,https://gallica.bnf.fr/ark:/12148/bpt6k7640122w.texteBrut,ark:/12148/bpt6k7640122w,1934-04-01
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401239,02 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401239,https://gallica.bnf.fr/ark:/12148/bpt6k76401239.texteBrut,ark:/12148/bpt6k76401239,1934-04-02
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640124q,03 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640124q,https://gallica.bnf.fr/ark:/12148/bpt6k7640124q.texteBrut,ark:/12148/bpt6k7640124q,1934-04-03
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401254,04 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401254,https://gallica.bnf.fr/ark:/12148/bpt6k76401254.texteBrut,ark:/12148/bpt6k76401254,1934-04-04
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640126j,05 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640126j,https://gallica.bnf.fr/ark:/12148/bpt6k7640126j.texteBrut,ark:/12148/bpt6k7640126j,1934-04-05
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640127z,06 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640127z,https://gallica.bnf.fr/ark:/12148/bpt6k7640127z.texteBrut,ark:/12148/bpt6k7640127z,1934-04-06
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640128c,07 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640128c,https://gallica.bnf.fr/ark:/12148/bpt6k7640128c.texteBrut,ark:/12148/bpt6k7640128c,1934-04-07
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640129s,08 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640129s,https://gallica.bnf.fr/ark:/12148/bpt6k7640129s.texteBrut,ark:/12148/bpt6k7640129s,1934-04-08
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640130f,09 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640130f,https://gallica.bnf.fr/ark:/12148/bpt6k7640130f.texteBrut,ark:/12148/bpt6k7640130f,1934-04-09
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640131v,10 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640131v,https://gallica.bnf.fr/ark:/12148/bpt6k7640131v.texteBrut,ark:/12148/bpt6k7640131v,1934-04-10
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401328,11 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401328,https://gallica.bnf.fr/ark:/12148/bpt6k76401328.texteBrut,ark:/12148/bpt6k76401328,1934-04-11
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640133p,12 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640133p,https://gallica.bnf.fr/ark:/12148/bpt6k7640133p.texteBrut,ark:/12148/bpt6k7640133p,1934-04-12
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401343,13 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401343,https://gallica.bnf.fr/ark:/12148/bpt6k76401343.texteBrut,ark:/12148/bpt6k76401343,1934-04-13
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640135h,14 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640135h,https://gallica.bnf.fr/ark:/12148/bpt6k7640135h.texteBrut,ark:/12148/bpt6k7640135h,1934-04-14
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640136x,15 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640136x,https://gallica.bnf.fr/ark:/12148/bpt6k7640136x.texteBrut,ark:/12148/bpt6k7640136x,1934-04-15
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640137b,16 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640137b,https://gallica.bnf.fr/ark:/12148/bpt6k7640137b.texteBrut,ark:/12148/bpt6k7640137b,1934-04-16
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640138r,17 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640138r,https://gallica.bnf.fr/ark:/12148/bpt6k7640138r.texteBrut,ark:/12148/bpt6k7640138r,1934-04-17
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401395,18 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401395,https://gallica.bnf.fr/ark:/12148/bpt6k76401395.texteBrut,ark:/12148/bpt6k76401395,1934-04-18
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640140t,19 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640140t,https://gallica.bnf.fr/ark:/12148/bpt6k7640140t.texteBrut,ark:/12148/bpt6k7640140t,1934-04-19
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401417,20 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401417,https://gallica.bnf.fr/ark:/12148/bpt6k76401417.texteBrut,ark:/12148/bpt6k76401417,1934-04-20
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640142n,21 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640142n,https://gallica.bnf.fr/ark:/12148/bpt6k7640142n.texteBrut,ark:/12148/bpt6k7640142n,1934-04-21
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401432,22 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401432,https://gallica.bnf.fr/ark:/12148/bpt6k76401432.texteBrut,ark:/12148/bpt6k76401432,1934-04-22
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640144g,23 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640144g,https://gallica.bnf.fr/ark:/12148/bpt6k7640144g.texteBrut,ark:/12148/bpt6k7640144g,1934-04-23
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640145w,24 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640145w,https://gallica.bnf.fr/ark:/12148/bpt6k7640145w.texteBrut,ark:/12148/bpt6k7640145w,1934-04-24
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401469,25 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401469,https://gallica.bnf.fr/ark:/12148/bpt6k76401469.texteBrut,ark:/12148/bpt6k76401469,1934-04-25
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640147q,26 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640147q,https://gallica.bnf.fr/ark:/12148/bpt6k7640147q.texteBrut,ark:/12148/bpt6k7640147q,1934-04-26
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401484,27 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401484,https://gallica.bnf.fr/ark:/12148/bpt6k76401484.texteBrut,ark:/12148/bpt6k76401484,1934-04-27
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640149j,28 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640149j,https://gallica.bnf.fr/ark:/12148/bpt6k7640149j.texteBrut,ark:/12148/bpt6k7640149j,1934-04-28
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401506,29 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401506,https://gallica.bnf.fr/ark:/12148/bpt6k76401506.texteBrut,ark:/12148/bpt6k76401506,1934-04-29
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640151m,30 avril 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640151m,https://gallica.bnf.fr/ark:/12148/bpt6k7640151m.texteBrut,ark:/12148/bpt6k7640151m,1934-04-30
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401521,01 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401521,https://gallica.bnf.fr/ark:/12148/bpt6k76401521.texteBrut,ark:/12148/bpt6k76401521,1934-05-01
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640153f,01 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640153f,https://gallica.bnf.fr/ark:/12148/bpt6k7640153f.texteBrut,ark:/12148/bpt6k7640153f,1934-05-01
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640154v,03 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640154v,https://gallica.bnf.fr/ark:/12148/bpt6k7640154v.texteBrut,ark:/12148/bpt6k7640154v,1934-05-03
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401558,04 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401558,https://gallica.bnf.fr/ark:/12148/bpt6k76401558.texteBrut,ark:/12148/bpt6k76401558,1934-05-04
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640156p,05 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640156p,https://gallica.bnf.fr/ark:/12148/bpt6k7640156p.texteBrut,ark:/12148/bpt6k7640156p,1934-05-05
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401573,06 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401573,https://gallica.bnf.fr/ark:/12148/bpt6k76401573.texteBrut,ark:/12148/bpt6k76401573,1934-05-06
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640158h,07 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640158h,https://gallica.bnf.fr/ark:/12148/bpt6k7640158h.texteBrut,ark:/12148/bpt6k7640158h,1934-05-07
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640159x,08 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640159x,https://gallica.bnf.fr/ark:/12148/bpt6k7640159x.texteBrut,ark:/12148/bpt6k7640159x,1934-05-08
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640160k,09 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640160k,https://gallica.bnf.fr/ark:/12148/bpt6k7640160k.texteBrut,ark:/12148/bpt6k7640160k,1934-05-09
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401610,10 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401610,https://gallica.bnf.fr/ark:/12148/bpt6k76401610.texteBrut,ark:/12148/bpt6k76401610,1934-05-10
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640162d,11 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640162d,https://gallica.bnf.fr/ark:/12148/bpt6k7640162d.texteBrut,ark:/12148/bpt6k7640162d,1934-05-11
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640163t,12 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640163t,https://gallica.bnf.fr/ark:/12148/bpt6k7640163t.texteBrut,ark:/12148/bpt6k7640163t,1934-05-12
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401647,13 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401647,https://gallica.bnf.fr/ark:/12148/bpt6k76401647.texteBrut,ark:/12148/bpt6k76401647,1934-05-13
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640165n,14 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640165n,https://gallica.bnf.fr/ark:/12148/bpt6k7640165n.texteBrut,ark:/12148/bpt6k7640165n,1934-05-14
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401662,15 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401662,https://gallica.bnf.fr/ark:/12148/bpt6k76401662.texteBrut,ark:/12148/bpt6k76401662,1934-05-15
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640167g,16 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640167g,https://gallica.bnf.fr/ark:/12148/bpt6k7640167g.texteBrut,ark:/12148/bpt6k7640167g,1934-05-16
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640168w,17 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640168w,https://gallica.bnf.fr/ark:/12148/bpt6k7640168w.texteBrut,ark:/12148/bpt6k7640168w,1934-05-17
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401699,18 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401699,https://gallica.bnf.fr/ark:/12148/bpt6k76401699.texteBrut,ark:/12148/bpt6k76401699,1934-05-18
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640170z,19 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640170z,https://gallica.bnf.fr/ark:/12148/bpt6k7640170z.texteBrut,ark:/12148/bpt6k7640170z,1934-05-19
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640171c,20 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640171c,https://gallica.bnf.fr/ark:/12148/bpt6k7640171c.texteBrut,ark:/12148/bpt6k7640171c,1934-05-20
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640172s,21 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640172s,https://gallica.bnf.fr/ark:/12148/bpt6k7640172s.texteBrut,ark:/12148/bpt6k7640172s,1934-05-21
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401736,22 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401736,https://gallica.bnf.fr/ark:/12148/bpt6k76401736.texteBrut,ark:/12148/bpt6k76401736,1934-05-22
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640174m,23 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640174m,https://gallica.bnf.fr/ark:/12148/bpt6k7640174m.texteBrut,ark:/12148/bpt6k7640174m,1934-05-23
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401751,24 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401751,https://gallica.bnf.fr/ark:/12148/bpt6k76401751.texteBrut,ark:/12148/bpt6k76401751,1934-05-24
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640176f,25 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640176f,https://gallica.bnf.fr/ark:/12148/bpt6k7640176f.texteBrut,ark:/12148/bpt6k7640176f,1934-05-25
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640177v,26 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640177v,https://gallica.bnf.fr/ark:/12148/bpt6k7640177v.texteBrut,ark:/12148/bpt6k7640177v,1934-05-26
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401788,27 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401788,https://gallica.bnf.fr/ark:/12148/bpt6k76401788.texteBrut,ark:/12148/bpt6k76401788,1934-05-27
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640179p,28 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640179p,https://gallica.bnf.fr/ark:/12148/bpt6k7640179p.texteBrut,ark:/12148/bpt6k7640179p,1934-05-28
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640180b,29 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640180b,https://gallica.bnf.fr/ark:/12148/bpt6k7640180b.texteBrut,ark:/12148/bpt6k7640180b,1934-05-29
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640181r,30 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640181r,https://gallica.bnf.fr/ark:/12148/bpt6k7640181r.texteBrut,ark:/12148/bpt6k7640181r,1934-05-30
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401825,31 mai 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401825,https://gallica.bnf.fr/ark:/12148/bpt6k76401825.texteBrut,ark:/12148/bpt6k76401825,1934-05-31
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640183k,01 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640183k,https://gallica.bnf.fr/ark:/12148/bpt6k7640183k.texteBrut,ark:/12148/bpt6k7640183k,1934-06-01
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401840,02 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401840,https://gallica.bnf.fr/ark:/12148/bpt6k76401840.texteBrut,ark:/12148/bpt6k76401840,1934-06-02
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640185d,03 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640185d,https://gallica.bnf.fr/ark:/12148/bpt6k7640185d.texteBrut,ark:/12148/bpt6k7640185d,1934-06-03
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640186t,04 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640186t,https://gallica.bnf.fr/ark:/12148/bpt6k7640186t.texteBrut,ark:/12148/bpt6k7640186t,1934-06-04
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401877,05 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401877,https://gallica.bnf.fr/ark:/12148/bpt6k76401877.texteBrut,ark:/12148/bpt6k76401877,1934-06-05
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640188n,06 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640188n,https://gallica.bnf.fr/ark:/12148/bpt6k7640188n.texteBrut,ark:/12148/bpt6k7640188n,1934-06-06
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401892,07 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401892,https://gallica.bnf.fr/ark:/12148/bpt6k76401892.texteBrut,ark:/12148/bpt6k76401892,1934-06-07
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640190q,08 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640190q,https://gallica.bnf.fr/ark:/12148/bpt6k7640190q.texteBrut,ark:/12148/bpt6k7640190q,1934-06-08
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401914,09 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401914,https://gallica.bnf.fr/ark:/12148/bpt6k76401914.texteBrut,ark:/12148/bpt6k76401914,1934-06-09
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640192j,10 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640192j,https://gallica.bnf.fr/ark:/12148/bpt6k7640192j.texteBrut,ark:/12148/bpt6k7640192j,1934-06-10
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640193z,11 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640193z,https://gallica.bnf.fr/ark:/12148/bpt6k7640193z.texteBrut,ark:/12148/bpt6k7640193z,1934-06-11
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640194c,12 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640194c,https://gallica.bnf.fr/ark:/12148/bpt6k7640194c.texteBrut,ark:/12148/bpt6k7640194c,1934-06-12
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640195s,13 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640195s,https://gallica.bnf.fr/ark:/12148/bpt6k7640195s.texteBrut,ark:/12148/bpt6k7640195s,1934-06-13
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401966,14 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401966,https://gallica.bnf.fr/ark:/12148/bpt6k76401966.texteBrut,ark:/12148/bpt6k76401966,1934-06-14
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640197m,15 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640197m,https://gallica.bnf.fr/ark:/12148/bpt6k7640197m.texteBrut,ark:/12148/bpt6k7640197m,1934-06-15
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76401981,16 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76401981,https://gallica.bnf.fr/ark:/12148/bpt6k76401981.texteBrut,ark:/12148/bpt6k76401981,1934-06-16
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640199f,17 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640199f,https://gallica.bnf.fr/ark:/12148/bpt6k7640199f.texteBrut,ark:/12148/bpt6k7640199f,1934-06-17
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640200n,18 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640200n,https://gallica.bnf.fr/ark:/12148/bpt6k7640200n.texteBrut,ark:/12148/bpt6k7640200n,1934-06-18
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76402012,19 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76402012,https://gallica.bnf.fr/ark:/12148/bpt6k76402012.texteBrut,ark:/12148/bpt6k76402012,1934-06-19
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640202g,20 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640202g,https://gallica.bnf.fr/ark:/12148/bpt6k7640202g.texteBrut,ark:/12148/bpt6k7640202g,1934-06-20
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640203w,21 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640203w,https://gallica.bnf.fr/ark:/12148/bpt6k7640203w.texteBrut,ark:/12148/bpt6k7640203w,1934-06-21
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76402049,22 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76402049,https://gallica.bnf.fr/ark:/12148/bpt6k76402049.texteBrut,ark:/12148/bpt6k76402049,1934-06-22
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640205q,23 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640205q,https://gallica.bnf.fr/ark:/12148/bpt6k7640205q.texteBrut,ark:/12148/bpt6k7640205q,1934-06-23
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76402064,24 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76402064,https://gallica.bnf.fr/ark:/12148/bpt6k76402064.texteBrut,ark:/12148/bpt6k76402064,1934-06-24
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640207j,25 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640207j,https://gallica.bnf.fr/ark:/12148/bpt6k7640207j.texteBrut,ark:/12148/bpt6k7640207j,1934-06-25
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640208z,26 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640208z,https://gallica.bnf.fr/ark:/12148/bpt6k7640208z.texteBrut,ark:/12148/bpt6k7640208z,1934-06-26
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640209c,27 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640209c,https://gallica.bnf.fr/ark:/12148/bpt6k7640209c.texteBrut,ark:/12148/bpt6k7640209c,1934-06-27
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76402101,28 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76402101,https://gallica.bnf.fr/ark:/12148/bpt6k76402101.texteBrut,ark:/12148/bpt6k76402101,1934-06-28
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640211f,29 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640211f,https://gallica.bnf.fr/ark:/12148/bpt6k7640211f.texteBrut,ark:/12148/bpt6k7640211f,1934-06-29
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7640212v,30 juin 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7640212v,https://gallica.bnf.fr/ark:/12148/bpt6k7640212v.texteBrut,ark:/12148/bpt6k7640212v,1934-06-30
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76389572,01 juillet 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76389572,https://gallica.bnf.fr/ark:/12148/bpt6k76389572.texteBrut,ark:/12148/bpt6k76389572,1934-07-01
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7638958g,02 juillet 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7638958g,https://gallica.bnf.fr/ark:/12148/bpt6k7638958g.texteBrut,ark:/12148/bpt6k7638958g,1934-07-02
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7638959w,03 juillet 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7638959w,https://gallica.bnf.fr/ark:/12148/bpt6k7638959w.texteBrut,ark:/12148/bpt6k7638959w,1934-07-03
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7638960j,04 juillet 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7638960j,https://gallica.bnf.fr/ark:/12148/bpt6k7638960j.texteBrut,ark:/12148/bpt6k7638960j,1934-07-04
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7638961z,05 juillet 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7638961z,https://gallica.bnf.fr/ark:/12148/bpt6k7638961z.texteBrut,ark:/12148/bpt6k7638961z,1934-07-05
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7638962c,06 juillet 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7638962c,https://gallica.bnf.fr/ark:/12148/bpt6k7638962c.texteBrut,ark:/12148/bpt6k7638962c,1934-07-06
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k7638963s,07 juillet 1934,https://gallica.bnf.fr/ark:/12148/bpt6k7638963s,https://gallica.bnf.fr/ark:/12148/bpt6k7638963s.texteBrut,ark:/12148/bpt6k7638963s,1934-07-07
34348401,ark:/12148/cb34519208g/date,ark:/12148/bpt6k76389646,08 juillet 1934,https://gallica.bnf.fr/ark:/12148/bpt6k76389646,https://gallica.bnf.fr/ark:/12148/bpt6k76389646.texteBrut,ark:/12148/bpt6k76389646,1934-07-08
